prlName,ptlMessageDocumentNo,ptlMessage,ptlMessageRegisteredDate,ptlMessageKindDesc,ptlMessageDateUpdated,prlNpdidLicence,dateSyncNPD
019,1005,"Den norske stats oljeselskap a.s overdrar sin 12,5% andel i tillatelsen til BP Petroleum Development of Norway AS",1998-03-19,Endring i tillatelse,9999-12-31,20916,2013-05-08
019,1026,Norske Conoco A/S har overdratt sin 10% andel i tillatelsen til BP Petroleum Development of Norway AS.,1998-04-27,Endring i tillatelse,9999-12-31,20916,2013-05-08
019,1749,BP Petroleum Development of Norway AS og  Amoco Norway AS og Amoco Norway Oil Company har fusjonert til BP Amoco Norge AS.BP Amoco Norge AS har senere endret navn til BP Norge AS.,2002-03-21,Endring i tillatelse,2013-05-08,20916,2013-05-08
019,1803,Pelican AS har endret navn til DONG Norge AS.,2002-05-08,Andre meldinger,9999-12-31,20916,2013-05-08
019,2879,DONG Norge AS har endret navn til DONG E&P Norge AS.,2006-10-10,Andre meldinger,9999-12-31,20916,2013-05-08
019,3961,Svenska Petroleum Exploration AS har overdratt sin 15% andel i tillatelsen til DONG E&P AS med virkning fra 01.01.2008,2008-09-15,Endring i tillatelse,9999-12-31,20916,2013-05-08
019,776,Utvinningstillatelse 019 overført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,20916,2013-05-08
019 B,1006,"Den norske stats oljeselskap a.s overdrar sin 20,0% andel i tillatelsen til BP Petroleum Development of Norway AS.",1998-03-19,Endring i tillatelse,9999-12-31,20924,2013-05-08
019 B,1027,"Norske Conoco A/S har overdratt sin 9,375% andel i tillatelsen til BP Petroleum Development of Norway AS.",1998-04-27,Endring i tillatelse,9999-12-31,20924,2013-05-08
019 B,1251,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,20924,2013-05-08
019 B,1506,SDØE overført til Petoro AS.,2001-06-18,Endring i tillatelse,9999-12-31,20924,2013-05-08
019 B,1750,BP Petroleum Development of Norway AS og  Amoco Norway AS og Amoco Norway Oil Company har fusjonert til BP Amoco Norge AS. BP Amoco Norge AS har senere endret navn til BP Norge AS.,2002-03-21,Endring i tillatelse,2013-01-28,20924,2013-05-08
019 B,1799,Petoro AS har overdratt sin 30% andel i tillatelsen til DONG Norge AS (tidligere Pelican AS).,2002-05-07,Endring i tillatelse,9999-12-31,20924,2013-05-08
019 B,1920,Norske Moeco A/S har overdratt sin 5% andel i tillatelsen til BP Norge AS.,2003-01-07,Endring i tillatelse,9999-12-31,20924,2013-05-08
019 B,2125,BP Norge AS har overdratt sin 61% andel i tillatelsen til Talisman Energy Norge AS.,2003-09-02,Endring i tillatelse,9999-12-31,20924,2013-05-08
019 B,2126,BP Norge AS har overført operatørskapet i tillatelsen  til Talisman Energy Norge AS.,2003-09-02,Endring i tillatelse,9999-12-31,20924,2013-05-08
019 B,2880,DONG Norge AS har endret navn til DONG E&P Norge AS.,2006-10-10,Andre meldinger,9999-12-31,20924,2013-05-08
019 B,4561,"StatoilHydro Petroleum  AS meddeler på vegne av rettighetshaverne at det er bestemt å oppgi utvinningstillatelsen.. Utbygginsplan for tillatelsen er avhengig av utbygging av Trestakk hovedfelt. Da Trestakk prosjektet er utsatt foreligger det ikke faste planer for innsendelse av utbyggingsplan for lisensen. Arbeidsforpliktelsen pr 01.07.2009 er ikke oppfylt jf petroleumsloven § 3-15, på dette grunlaget  meddeler Olje- og energidepartementet at utvinningstillatelsen anses som tilbakelevert fra og med 06.10.2009.",2009-09-09,Andre meldinger,9999-12-31,20924,2013-05-08
019 B,777,Utvinningstillatelse 019 B overført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,20924,2013-05-08
019 C,1043,Utvinningstillatelsen innført i Petroleumsregisteret.,1998-10-16,Ny tillatelse,9999-12-31,47992,2013-05-08
019 C,1051,"BP Petroleum Development of Norway AS har overdratt en  20,00% andel i tillatelsen til Norsk Hydro Produksjon AS. ",1999-01-14,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,1116,Norske MOECO A/S har overdratt en 0.778 % andel i tillatelsen til AS Pelican med virkning fra 1. januar 2000.,2000-07-28,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,1117,Norske MOECO A/S har overdratt en 4.222 % andel i tillatelsen til BP Amoco Norge AS med virkning fra 1. januar 2000.,2000-07-28,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,1148,Norske AEDC A/S har overdratt en 4.778%  andel i tillatelsen til BP Petroleum Development of Norway AS med virkning fra 24. november 1998.,2000-11-07,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,1149,Norske AEDC A/S har overdratt en 0.222% andel i tillatelsen til AS Pelican med virkning fra 24. november 1998.,2000-11-07,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,1252,Den norske stats oljeselskap a.s har endert navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,47992,2013-05-08
019 C,1507,SDØE overført til Petoro AS.,2001-06-18,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,1751,BP Petroleum Development of Norway AS og  Amoco Norway AS og Amoco Norway Oil Company har fusjonert til BP Amoco Norge AS.BP Amoco Norge AS har senere endret navn til BP Norge AS.,2002-03-21,Endring i tillatelse,2013-05-08,47992,2013-05-08
019 C,1800,Petoro AS har overdratt sin 30% andel i tillatelsen til DONG Norge AS (tidligere Pelican AS).,2002-05-07,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,2127,BP Norge AS har overdratt sin 45% andel i tillatelsen til Talisman Energy Norge AS.,2003-09-02,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,2128,BP Norge AS har overført operatørskapet i tillatelsen til Talisman Energy Norge AS.,2003-09-02,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,2397,Norsk Hydro Produksjon AS har overdratt sin 20 % andel i tillatelsen til Talisman Energy Norge AS.,2004-05-13,Endring i tillatelse,9999-12-31,47992,2013-05-08
019 C,2881,DONG Norge AS har endret navn til DONG E&P Norge AS.,2006-10-10,Andre meldinger,9999-12-31,47992,2013-05-08
019 D,4904,Utvinningstillatelsen innført i Petroleumsregisteret.,2009-11-19,Ny tillatelse,9999-12-31,5488531,2013-05-08
019 D,4905,Dong E&P Norge AS overdrar en 1 % deltakerandel i utvinningstillatelsen til Norske AEDC AS med virkning fra 1.1.2008.,2009-11-19,Endring i tillatelse,9999-12-31,5488531,2013-05-08
019 D,4915,Talisman Energy Norge AS overdrar en 4 % deltakerandel i utvinningstillatelsen til Norske AECD AS med virkning fra 1. januar 2008.,2009-12-17,Endring i tillatelse,9999-12-31,5488531,2013-05-08
024,1253,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,20964,2013-05-08
024,1660,Elf Petroleum Norge AS har endret navn til TotalFinaElf Exploration Norge AS.,2002-01-17,Andre meldinger,9999-12-31,20964,2013-05-08
024,1700,Total Norge AS er innfusjonert i TotalFinaElf Exploration Norge AS.,2002-01-21,Endring i tillatelse,9999-12-31,20964,2013-05-08
024,1959,TotalFinaElf Exploration Norge AS har endret navn til Total E&P Norge AS.,2003-06-13,Andre meldinger,9999-12-31,20964,2013-05-08
024,3099,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,20964,2013-05-08
024,3124,Norsk Hydro Produksjon AS har overført alle eiendeler (herunder alle selskapets andeler i utvinningstillatelser) til det nystiftede selskapet Norsk Hydro Petroleum AS med virkning fra 21.04.2007.,2007-10-17,Andre meldinger,9999-12-31,20964,2013-05-08
024,3267,Norsk Hydro Petroleum AS har endret navn til StatoilHydro Petroleum AS med virkning fra 01.10.2007.,2007-11-06,Andre meldinger,9999-12-31,20964,2013-05-08
024,4177,StatoilHydro ASA har overdratt sin 20% deltakerandel i tillatelsen til StatoilHydro Petroleum AS med virkning fra 1.1.2009,2009-02-17,Endring i tillatelse,9999-12-31,20964,2013-05-08
024,4807,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-12,Andre meldinger,9999-12-31,20964,2013-05-08
024,778,Utvinningstillatelse 024 overført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,20964,2013-05-08
025,1000,Med virkning fra 31. oktober 1997 overføres operatørskapet i utvinningstillatelsen fra Elf Petroleum Norge AS til Den norske stats oljeselskap a.s.,1998-03-02,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,1053,"Total Norge AS har overdratt en 11,8% andel i tillatelsen til Den norske stats oljeselskap a.s med virkning fra 1. april 1998.",1999-04-07,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,1254,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,34512,2013-05-08
025,1591,TotalFinaElf Petroleum Norge AS har overdratt en 25% andel i tillatelsen til BP Amoco Norge AS.,2001-06-20,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,1701,Elf Petroleum Norge AS har endret navn til TotalFinaElf Exploration Norge AS.,2002-01-21,Andre meldinger,9999-12-31,34512,2013-05-08
025,1702,Total Norge AS er innfusjonert i TotalFinaElf Exploration Norge AS.,2002-01-21,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,1737,TotalFinaElf Exploration Norge AS har overdratt en 18.2 % andel i tillatelsen til Marathon Petroleum Norge AS.,2002-01-24,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,1744,Norsk Hydro Produksjon AS har overdratt sin 10% andel i tillatelsen til Marathon Petroleum Norge AS.,2002-02-11,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,1752,BP Petroleum Development of Norway AS og  Amoco Norway AS og Amoco Norway Oil Company har fusjonert til BP Amoco Norge AS. BP Amoco Norge AS har senere endret navn til BP Norge AS.,2002-03-21,Endring i tillatelse,2013-01-28,34512,2013-05-08
025,1892,BP Norge AS har overdratt en 12.5% andel i tillatelsen til Gaz de France Norge AS.,2002-11-26,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,2938,"BP Norge AS har overdratt sin 12,5 % andel i tillatelsen til Gaz de France Norge AS.",2006-12-18,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,3100,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,34512,2013-05-08
025,4049,"Gaz De France Norge AS har endret navn til GDF SUEZ E&P Norge AS, med virkning fra 29.12.2008.",2009-01-29,Andre meldinger,9999-12-31,34512,2013-05-08
025,4232,"StatoilHydro ASA har overdratt sin 46,8 % deltakerandel i tillatelsen til StatoilHydro Petroleum AS med virkning fra 1.1.2009.",2009-02-26,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,4621,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-04,Andre meldinger,9999-12-31,34512,2013-05-08
025,5573,"Marathon Petroleum Norge AS overdrar en 8,2 % deltakerandel i utvinningstillatelsen til Statoil Petroleum AS med virkning fra 1.1.2010.",2010-12-30,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,5762,Marathon Petroleum Norge AS overdrar sin 20 % deltakerandel i utvinningstillatelsen til Statoil Petroleum AS med virkning fra 31.3.2011.,2011-03-31,Endring i tillatelse,9999-12-31,34512,2013-05-08
025,779,Utvinningstillatelse 025 overført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,34512,2013-05-08
025,995,"Elf Petroleum Norge AS har overdratt 20% av sin 53,2%  andel i utvinningstillatelse 025 til Den norske stats oljeselskap a.s.",1998-02-23,Endring i tillatelse,9999-12-31,34512,2013-05-08
026,1255,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,20980,2013-05-08
026,1661,Elf Petroleum Norge AS har endret navn til TotalFinaElf Exploration Norge AS.,2002-01-17,Andre meldinger,9999-12-31,20980,2013-05-08
026,1703,Total Norge AS er innfusjonert i TotalFinaElf Exploration Norge AS.,2002-01-21,Endring i tillatelse,9999-12-31,20980,2013-05-08
026,1960,TotalFinaElf Exploration Norge AS har endret navn til Total E&P Norge AS.,2003-06-13,Andre meldinger,9999-12-31,20980,2013-05-08
026,3101,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,20980,2013-05-08
026,3125,Norsk Hydro Produksjon AS har overført alle eiendeler (herunder alle selskapets andeler i utvinningstillatelser) til det nystiftede selskapet Norsk Hydro Petroleum AS med virkning fra 21.04.2007.,2007-10-17,Andre meldinger,9999-12-31,20980,2013-05-08
026,3268,Norsk Hydro Petroleum AS har endret navn til StatoilHydro Petroleum AS med virkning fra 01.10.2007.,2007-11-06,Andre meldinger,9999-12-31,20980,2013-05-08
026,4233,StatoilHydro ASA har overdratt sin 5 % deltakerandel i tillatelsen til StatoilHydro Petroleum AS med virkning fra 1.1.2009.,2009-02-26,Endring i tillatelse,9999-12-31,20980,2013-05-08
026,4808,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-12,Andre meldinger,9999-12-31,20980,2013-05-08
026,6378,"Statoil Petroleum AS overdrar sin 37,87 % deltakerandel i utvinningstillatelsen til Centrica Resources (Norge) AS med virkning fra 30.4.2012.",2012-05-04,Endring i tillatelse,9999-12-31,20980,2013-05-08
026,780,Utvinningstillatelse 026 overført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,20980,2013-05-08
027,1114,Enterprise Oil Norwegian A/S og Enterprise Oil Norge Ltd. har overdratt sin 50% andel i tillatelsen til Esso Exploration and Production Norway AS med virkning fra 15.desember 1999.,2000-05-23,Endring i tillatelse,9999-12-31,20988,2013-05-08
027,2587,Esso Exploration and Production Norway A/S har endret navn til ExxonMobil Exploration and Production Norway AS,2005-04-27,Andre meldinger,9999-12-31,20988,2013-05-08
027,781,Utvinningstillatelse 027 overført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,20988,2013-05-08
027 B,1155,Utvinningstillatelsen innført i Petroleumsregisteret.,2000-11-27,Ny tillatelse,9999-12-31,917344,2013-05-08
027 B,1625,Enterprise Oil Norwegian AS har endret navn til Enterprise Oil Norge AS.,2002-01-17,Andre meldinger,9999-12-31,917344,2013-05-08
027 B,2588,Esso Exploration and Production Norway A/S har endret navn til ExxonMobil Exploration and Production Norway AS,2005-04-27,Andre meldinger,9999-12-31,917344,2013-05-08
027 B,2916,Enterprise Oil Norge AS har overdratt sin 50% andel i tillatelsen til Ener Petroleum ASA.,2006-12-05,Endring i tillatelse,9999-12-31,917344,2013-05-08
027 B,3650,Ener Petroleum ASA har endret navn til Dana Petroleum Norway ASA med virkning 10.08.2007.,2008-02-03,Andre meldinger,9999-12-31,917344,2013-05-08
027 B,3655,Dana Petroleum Norway ASA har endret navn til Dana Petroleum Norway AS med virkning 04.10.2007.,2008-02-03,Andre meldinger,9999-12-31,917344,2013-05-08
027 C,1151,Tillatelsen registrert i Petroleumsregisteret.,2000-11-24,Ny tillatelse,2013-05-03,1333301,2013-05-08
027 C,1152,Enterprise Oil Norwegian AS overdrar sin 50% andel til Esso Exploration and Production Norway A/S.,2000-11-24,Endring i tillatelse,2013-05-03,1333301,2013-05-08
027 C,1159,Tillatelsen forlenget til 1. mars 2030.,2000-11-28,Endring i tillatelse,2013-05-03,1333301,2013-05-08
027 C,2589,Esso Exploration and Production Norway A/S har endret navn til ExxonMobil Exploration and Production Norway AS,2005-04-27,Andre meldinger,2013-05-03,1333301,2013-05-08
027 D,3815,Tillatelsen er innført i petroleumsregisteret med virkning fra 07.12.2007.,2008-04-28,Ny tillatelse,9999-12-31,4943160,2013-05-08
027 D,3981,Dana Petroleum Norway AS har overdratt en 10% andel i tillatelsen til Det norske oljeselskap ASA med virkning fra 01.01.2008.,2008-11-07,Endring i tillatelse,2013-01-28,4943160,2013-05-08
027 D,4531,ExxonMobil Exploration and Production Norway AS har overdratt en 25% deltakerandel i tillatelsen til Det norske oljeselskap ASA med virkning fra 31.7 2009.,2009-08-07,Endring i tillatelse,9999-12-31,4943160,2013-05-08
027 D,4545,Dana Petroleum Norway AS har overdratt en 10% deltakerandel i tillatelsen til Bridge Energy AS med virkning fra 31.7.2009,2009-08-19,Endring i tillatelse,9999-12-31,4943160,2013-05-08
027 D,4926,Aker Exploration ASA har fusjonert med Det norske oljeselskap ASA med virkning fra 22.12.2009.,2009-12-23,Andre meldinger,9999-12-31,4943160,2013-05-08
027 D,4980,De fusjonerte selskapene Aker Exploration ASA og Det norske oljeselskap ASA har fra 22.12.2009 navnet Det norske oljeselskap ASA.,2009-12-23,Andre meldinger,9999-12-31,4943160,2013-05-08
027 D,5107,ExxonMobil Exploration and Production Norway AS overdrar sin 25 % deltakerandel i utvinningstillatelsen til Det norske oljeselskap ASA med virkning fra 31.7.2009. Det norske oljeselskap ASA overtar som operatør.,2010-02-01,Endring i tillatelse,9999-12-31,4943160,2013-05-08
027 D,5202,"Det norske oljeselskap ASA pantsetter sin 60 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 4.1.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-03-05,Heftelse,9999-12-31,4943160,2013-05-08
027 D,5997,Pantobligasjon pålydende NOK 4 500 000 000 skriver norske kroner firemilliarderfemhundremillioner  00/100 datert 5.3.2010 (dok. nr. 5202) hvor Det norske oljeselskap ASA pantsetter sin 60 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger i brev datert 21.11.2011.,2011-11-22,Sletting av heftelse,9999-12-31,4943160,2013-05-08
027 D,6015,"Bridge Energy Norge AS pantsetter sin 10 % deltakerandel i utvinningstillatelsen til fordel for DNB Bank ASA. Første prioritet panteobligasjon pålydende NOK 440,000,000, skriver norske kroner firehundreogførti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 31.10.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-12-02,Heftelse,9999-12-31,4943160,2013-05-08
027 D,6453,"Det norske oljeselskap ASA pantsetter sin 60 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Første prioritet panteobligasjon stor USD 750,000,000, skriver US dollar syvhundreogfemtimillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-10,Heftelse,9999-12-31,4943160,2013-05-08
